word,coordinations
whitebait,"51.51279,-0.09184 51.48,-3.18 "
on short,"55.95206,-3.19648 "
sweetie treat,"53.00415,-2.18538 "
pork szechuan,"50.71936,-3.53271 "
x salads,"54.89228,-2.93206 "
cod fishcake,"52.9536,-1.15047 52.9536,-1.15047 54.97328,-1.61396 55.86515,-4.25763 54.58333,-5.93333 "
road glasgow,"55.86515,-4.25763 55.86515,-4.25763 "
sriracha mayonnaise,"54.58333,-5.93333 "
kebab and,"52.9536,-1.15047 52.40656,-1.51217 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 54.89228,-2.93206 56.46913,-2.97489 57.47908,-4.22398 52.63220,1.28925 "
fritters portion,"55.86515,-4.25763 "
kebab any,"55.07216,-3.60218 55.45862,-4.62849 "
scallop,"54.57309,-1.23258 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 50.71936,-3.53271 "
burns pizza,"55.95206,-3.19648 "
inch meat,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 55.07216,-3.60218 57.47908,-4.22398 52.63220,1.28925 "
sml med,"52.48142,-1.89983 "
using the,"53.79648,-1.54785 54.97328,-1.61396 53.79391,-1.75206 51.45523,-2.59665 55.86515,-4.25763 52.63220,1.28925 "
extra meals,"54.97328,-1.61396 "
lighter meal,"53.79648,-1.54785 53.79391,-1.75206 "
greek tzatziki,"52.9536,-1.15047 "
wrap regular,"52.6386,-1.13169 54.77560,-1.58374 "
champagne france,"53.79648,-1.54785 "
bordino trebbiano,"55.95206,-3.19648 "
helpful staff,"53.79391,-1.75206 51.48,-3.18 50.15201,-5.06654 "
piece southern,"52.9536,-1.15047 54.58333,-5.93333 "
zero sprite,"54.58333,-5.93333 "
in cakes,"54.89228,-2.93206 "
cumberland sausage,"54.32822,-2.74565 54.66411,-2.75257 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 55.95206,-3.19648 "
receive new,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 52.20765,0.13200 52.63220,1.28925 "
on all,"53.79391,-1.75206 55.95206,-3.19648 "
shoot orange,"55.86515,-4.25763 "
offered with,"52.9536,-1.15047 "
menus for,"51.51279,-0.09184 "
reviews displayed,"50.15201,-5.06654 "
bbq texas,"53.48095,-2.23743 "
half portion,"50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 "
salty is,"53.41058,-2.97794 "
e cipolla,"55.07216,-3.60218 "
tub scottish,"55.95206,-3.19648 55.95206,-3.19648 "
using uno,"55.45862,-4.62849 "
fresh onion,"52.9536,-1.15047 55.86515,-4.25763 "
help yourself,"50.15201,-5.06654 "
than burger,"53.79391,-1.75206 "
lamb korma,"52.6386,-1.13169 56.46913,-2.97489 "
will open,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 52.63220,1.28925 "
bacon freshly,"54.77560,-1.58374 "
double scoop,"50.15201,-5.06654 "
soft smoky,"55.95206,-3.19648 "
code roe,"52.63220,1.28925 "
amy,"52.48142,-1.89983 "
good chips,"51.48,-3.18 "
c bbq,"54.89228,-2.93206 "
lemonade coke,"52.9536,-1.15047 "
small proscuitto,"54.97328,-1.61396 "
kelly,"52.6386,-1.13169 "
of bramhope,"53.79648,-1.54785 "
refer to,"51.48,-3.18 55.95206,-3.19648 54.58333,-5.93333 "
red hot,"50.71936,-3.53271 "
your shop,"53.79391,-1.75206 "
better at,"53.38297,-1.4659 "
battered sauage,"52.20765,0.13200 "
by cowboys,"54.58333,-5.93333 "
oregano free,"52.48142,-1.89983 "
fries x,"53.00415,-2.18538 "
bread doner,"55.07216,-3.60218 "
chips nan,"53.00415,-2.18538 "
lean cubes,"50.83333,0.13333 "
pudding pie,"53.48095,-2.23743 "
cream drink,"55.07216,-3.60218 "
ask your,"53.79648,-1.54785 54.58333,-5.93333 "
burger simple,"54.58333,-5.93333 "
advertisements,"53.79648,-1.54785 "
order all,"54.90465,-1.38222 "
traditional hull,"53.7446,-0.33525 "
zinger chicken,"52.6386,-1.13169 "
items include,"53.79648,-1.54785 "
sauburger single,"55.45862,-4.62849 "
maple syrup,"55.95206,-3.19648 "
chilli pizza,"57.14369,-2.09814 "
chicken lamb,"53.48095,-2.23743 56.46913,-2.97489 "
gralic bread,"52.9536,-1.15047 "
are here,"52.6386,-1.13169 55.95206,-3.19648 55.07216,-3.60218 50.15201,-5.06654 "
focus on,"53.7446,-0.33525 "
seasonal and,"54.58333,-5.93333 "
quite possibly,"51.62125,-3.94490 "
mustard cod,"51.51279,-0.09184 "
dairy and,"52.6386,-1.13169 "
rolls single,"55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 "
provide you,"53.79648,-1.54785 "
tasty homemade,"54.58333,-5.93333 "
single fish,"52.9536,-1.15047 57.14369,-2.09814 56.46913,-2.97489 57.47908,-4.22398 "
pistachio chocolate,"51.51279,-0.09184 "
pasta layered,"55.86515,-4.25763 "
especially for,"53.00415,-2.18538 "
calamari pcs,"53.38297,-1.4659 50.83333,0.13333 "
nov here,"54.58333,-5.93333 "
gravy in,"53.79648,-1.54785 52.48142,-1.89983 "
pages fish,"51.48,-3.18 "
exterior and,"53.79648,-1.54785 "
thursday fri,"51.48,-3.18 "
seagull fishbar,"52.48142,-1.89983 "
pizza available,"52.9536,-1.15047 54.97328,-1.61396 55.07216,-3.60218 "
been here,"50.15201,-5.06654 "
veggie spring,"51.51279,-0.09184 53.48095,-2.23743 55.95206,-3.19648 "
burger sausage,"53.00415,-2.18538 53.41058,-2.97794 54.99620,-7.30237 "
or water,"56.46913,-2.97489 "
happy it,"53.79391,-1.75206 "
you arrive,"53.48095,-2.23743 "
millionaires shortbread,"52.48142,-1.89983 "
dry out,"53.79648,-1.54785 "
mozzarella salami,"55.86515,-4.25763 54.58333,-5.93333 "
prawns crab,"52.9536,-1.15047 "
bar with,"53.79391,-1.75206 "
chips buttie,"53.7446,-0.33525 54.90465,-1.38222 "
a donner,"54.97328,-1.61396 "
carol,"54.90465,-1.38222 "
the days,"53.7446,-0.33525 "
salsa salad,"50.15201,-5.06654 "
touchsuccess allergy,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 52.20765,0.13200 52.63220,1.28925 "
to seeing,"53.79391,-1.75206 53.48095,-2.23743 "
cream with,"51.51279,-0.09184 53.79648,-1.54785 54.97328,-1.61396 56.46913,-2.97489 55.45862,-4.62849 "
donner red,"53.79648,-1.54785 52.48142,-1.89983 "
jambalaya pizza,"55.86515,-4.25763 "
soda ml,"55.86515,-4.25763 "
size beef,"54.89228,-2.93206 "
yogurt sauce,"54.89228,-2.93206 "
face with,"51.51279,-0.09184 "
foot sausage,"54.58333,-5.93333 "
bhoona beef,"55.45862,-4.62849 "
n vinegar,"54.57309,-1.23258 "
a punch,"53.79648,-1.54785 "
chewing gum,"55.95206,-3.19648 "
with crabmeat,"54.97328,-1.61396 "
fresh shish,"52.48142,-1.89983 "
are more,"53.79391,-1.75206 "
scampi fries,"56.46913,-2.97489 "
full nutritious,"54.58333,-5.93333 "
or speak,"53.79648,-1.54785 53.79391,-1.75206 "
mild spicy,"52.6386,-1.13169 "
bar pizza,"52.48142,-1.89983 "
special garlic,"52.9536,-1.15047 53.00415,-2.18538 "
filton why,"51.45523,-2.59665 "
curry rolls,"55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.83333,0.13333 "
enter code,"51.51279,-0.09184 "
curry lamb,"53.79648,-1.54785 55.45862,-4.62849 "
offers you,"53.48095,-2.23743 "
ml energy,"54.77560,-1.58374 54.97328,-1.61396 "
the entire,"53.41058,-2.97794 "
conserve and,"51.51279,-0.09184 "
special donner,"52.6386,-1.13169 53.38297,-1.4659 53.38297,-1.4659 52.48142,-1.89983 "
peppers baked,"55.95206,-3.19648 "
jar cockles,"56.46913,-2.97489 50.37771,-4.14082 "
dogs come,"54.89228,-2.93206 "
lights like,"53.79648,-1.54785 "
scone tomato,"55.95206,-3.19648 "
commercial road,"50.15201,-5.06654 "
delicately to,"54.58333,-5.93333 "
bass pop,"50.83333,0.13333 "
chip ice,"55.86515,-4.25763 "
restaurant with,"53.79391,-1.75206 "
medium to,"52.6386,-1.13169 52.6386,-1.13169 "
and fishcity,"54.58333,-5.93333 "
of spring,"51.51279,-0.09184 "
broccoli gratin,"51.48,-3.18 "
sausages child,"50.15201,-5.06654 "
menu contains,"52.40656,-1.51217 "
always happy,"53.79391,-1.75206 "
chip ml,"55.95206,-3.19648 "
atlantic cod,"53.7446,-0.33525 54.90465,-1.38222 54.97328,-1.61396 "
chicken chow,"54.89228,-2.93206 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
sauce as,"54.89228,-2.93206 54.58333,-5.93333 "
chicken chop,"54.89228,-2.93206 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
supreme thin,"52.6386,-1.13169 53.79648,-1.54785 54.77560,-1.58374 "
fruits on,"55.95206,-3.19648 "
is therefore,"51.51279,-0.09184 "
you don,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 50.15201,-5.06654 52.20765,0.13200 52.63220,1.28925 "
fruits of,"53.79648,-1.54785 "
four different,"54.89228,-2.93206 "
special bbq,"53.38297,-1.4659 "
parade fisheries,"53.79391,-1.75206 "
chippy special,"54.97328,-1.61396 "
apples on,"55.95206,-3.19648 "
ml lemonade,"55.86515,-4.25763 55.86515,-4.25763 "
fresh,"51.45523,-2.59665 "
for my,"52.40656,-1.51217 50.15201,-5.06654 "
in too,"53.79648,-1.54785 "
chip friday,"51.51279,-0.09184 "
chicken rezala,"52.6386,-1.13169 "
meals and,"50.15201,-5.06654 "
jerry strawberry,"55.07216,-3.60218 "
tuna anchovies,"52.9536,-1.15047 52.48142,-1.89983 53.41058,-2.97794 55.95206,-3.19648 55.07216,-3.60218 "
can soft,"53.79648,-1.54785 "
dinner go,"50.83333,0.13333 "
built a,"51.48,-3.18 "
extremely hot,"56.46913,-2.97489 "
over done,"51.45523,-2.59665 "
requirements such,"54.97328,-1.61396 53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 "
popcorn cod,"51.51279,-0.09184 "
d tango,"54.57309,-1.23258 "
chips half,"50.15201,-5.06654 "
seafood sharing,"53.79648,-1.54785 "
buttered roll,"51.51279,-0.09184 51.51279,-0.09184 52.9536,-1.15047 52.40656,-1.51217 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 51.62125,-3.94490 51.62125,-3.94490 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 50.83333,0.13333 52.63220,1.28925 "
only offers,"54.90465,-1.38222 "
capricciosa al,"55.07216,-3.60218 "
pm must,"55.95206,-3.19648 "
marinara sauce,"55.95206,-3.19648 "
pork cantonese,"52.20765,0.13200 "
grilled vegetable,"52.40656,-1.51217 "
order phoned,"53.48095,-2.23743 "
shop selling,"50.15201,-5.06654 "
on actual,"54.58333,-5.93333 "
relish pot,"53.00415,-2.18538 "
breadcake and,"53.79648,-1.54785 "
local horsforth,"53.79648,-1.54785 "
nice it,"54.90465,-1.38222 "
shish special,"55.07216,-3.60218 "
chips inch,"54.97328,-1.61396 52.48142,-1.89983 "
bread onion,"55.86515,-4.25763 "
nuggets of,"51.51279,-0.09184 "
on orders,"53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 "
poach it,"50.83333,0.13333 "
or still,"54.58333,-5.93333 "
snowball raspberry,"55.07216,-3.60218 "
served days,"55.86515,-4.25763 "
blt tuna,"55.95206,-3.19648 "
nuggets or,"57.47908,-4.22398 55.86515,-4.25763 "
spaghetti,"53.79648,-1.54785 55.86515,-4.25763 "
down in,"53.79391,-1.75206 "
want a,"54.89228,-2.93206 54.58333,-5.93333 "
add filling,"55.86515,-4.25763 54.58333,-5.93333 "
peppers sliced,"52.40656,-1.51217 "
level almost,"53.79391,-1.75206 "
any bottle,"52.9536,-1.15047 "
banana with,"55.95206,-3.19648 "
dripping cooking,"53.7446,-0.33525 "
hot cheese,"54.77560,-1.58374 54.97328,-1.61396 "
mexican spec,"50.83333,0.13333 "
roast breast,"51.51279,-0.09184 52.48142,-1.89983 "
never ordered,"55.95206,-3.19648 "
deliveries will,"55.86515,-4.25763 "
to select,"52.40656,-1.51217 "
establishment fair,"50.15201,-5.06654 "
kicking cajun,"55.86515,-4.25763 "
whole sliced,"51.51279,-0.09184 "
capricciosa pizza,"55.95206,-3.19648 "
fresh lemon,"52.9536,-1.15047 51.48,-3.18 "
acidity on,"51.51279,-0.09184 "
pitta large,"52.6386,-1.13169 52.40656,-1.51217 52.48142,-1.89983 51.45523,-2.59665 "
filling for,"55.86515,-4.25763 "
small sicilliano,"54.97328,-1.61396 "
modern symbol,"51.51279,-0.09184 "
two pieces,"54.58333,-5.93333 "
fillets topped,"55.95206,-3.19648 "
life and,"53.79391,-1.75206 "
for salad,"52.48142,-1.89983 "
dragonfly lane,"52.63220,1.28925 "
carasau bread,"51.51279,-0.09184 "
bru sorbet,"55.95206,-3.19648 "
ribs curry,"53.41058,-2.97794 "
with subtle,"53.79648,-1.54785 "
sizes for,"50.15201,-5.06654 "
mars bars,"55.86515,-4.25763 "
new we,"54.89228,-2.93206 "
bucket pieces,"54.77560,-1.58374 "
hours sat,"51.48,-3.18 "
 hikarys,"51.62125,-3.94490 "
pepperoni cheese,"53.38297,-1.4659 53.79648,-1.54785 54.77560,-1.58374 53.00415,-2.18538 "
using flour,"55.07216,-3.60218 "
full clean,"51.51279,-0.09184 "
pizza wasn,"51.48,-3.18 "
palate matches,"51.51279,-0.09184 "
can served,"54.89228,-2.93206 "
polony in,"56.46913,-2.97489 "
our efforts,"51.62125,-3.94490 "
as some,"54.89228,-2.93206 "
bhuna dishes,"52.6386,-1.13169 "
berry fruit,"53.79648,-1.54785 "
no tomato,"56.46913,-2.97489 "
inch super,"54.89228,-2.93206 52.63220,1.28925 "
masala korma,"56.46913,-2.97489 "
cider abv,"53.79648,-1.54785 "
vegetarian basil,"55.07216,-3.60218 "
vegetable sides,"52.6386,-1.13169 "
mushrooms chilli,"54.97328,-1.61396 "
sweet large,"52.40656,-1.51217 "
iron man,"53.79648,-1.54785 "
grams big,"53.79391,-1.75206 "
wrap onion,"54.89228,-2.93206 "
iron karahi,"53.79648,-1.54785 "
street erdington,"52.48142,-1.89983 "
batter cod,"53.00415,-2.18538 "
beef spring,"50.71936,-3.53271 "
pizza mexico,"55.07216,-3.60218 "
in ipswich,"52.05834,1.15472 "
battered cheeseburger,"56.46913,-2.97489 55.95206,-3.19648 "
caribbean patty,"52.48142,-1.89983 "
tomato,"51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.48095,-2.23743 51.45523,-2.59665 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 50.83333,0.13333 "
contains barley,"51.48,-3.18 "
so that,"52.40656,-1.51217 53.79648,-1.54785 "
a supplement,"50.15201,-5.06654 "
cookies you,"54.90465,-1.38222 "
fish dippers,"53.7446,-0.33525 "
duck green,"53.41058,-2.97794 "
pattie buttie,"53.7446,-0.33525 53.7446,-0.33525 "
fi will,"50.15201,-5.06654 "
bucket meal,"57.47908,-4.22398 "
israel the,"50.15201,-5.06654 "
your store,"54.58333,-5.93333 "
margherita super,"52.20765,0.13200 "
toffee fudgey,"55.95206,-3.19648 "
vegetable jaipuri,"56.46913,-2.97489 "
super black,"57.47908,-4.22398 "
tasty english,"53.48095,-2.23743 "
include doner,"56.46913,-2.97489 "
possible allergens,"53.79391,-1.75206 "
pasta al,"55.95206,-3.19648 "
perfect not,"55.86515,-4.25763 "
cream vanilla,"51.51279,-0.09184 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 "
desserts free,"55.07216,-3.60218 "
chopped onions,"55.95206,-3.19648 55.45862,-4.62849 "
trays forks,"53.48095,-2.23743 "
rias baixas,"51.51279,-0.09184 "
small warm,"53.79391,-1.75206 "
from google,"53.79391,-1.75206 53.48095,-2.23743 "
chip burger,"52.9536,-1.15047 "
onion omelette,"53.41058,-2.97794 "
subtle oak,"53.79648,-1.54785 55.95206,-3.19648 "
chicken saltfish,"53.48095,-2.23743 "
chip co,"54.58333,-5.93333 "
pineapple hawaii,"54.58333,-5.93333 "
of melon,"51.48,-3.18 "
sausage fish,"52.6386,-1.13169 52.6386,-1.13169 53.00415,-2.18538 53.41058,-2.97794 50.37771,-4.14082 55.45862,-4.62849 "
austhorpe view,"53.79648,-1.54785 "
q tomato,"53.41058,-2.97794 "
bbq pulled,"55.95206,-3.19648 51.62125,-3.94490 "
white chocolate,"52.40656,-1.51217 55.95206,-3.19648 "
sausages served,"54.58333,-5.93333 "
kebab naan,"52.6386,-1.13169 53.79648,-1.54785 53.48095,-2.23743 "
gills chippy,"54.97328,-1.61396 "
leicester why,"52.6386,-1.13169 52.6386,-1.13169 "
scampi for,"54.77560,-1.58374 "
kid goujons,"54.58333,-5.93333 "
bensham fish,"54.77560,-1.58374 "
lasagne supper,"55.86515,-4.25763 55.45862,-4.62849 "
chipped and,"55.86515,-4.25763 "
succulent minute,"52.63220,1.28925 "
or regular,"53.00415,-2.18538 "
cod and,"51.51279,-0.09184 53.7446,-0.33525 54.90465,-1.38222 53.38297,-1.4659 53.79648,-1.54785 54.97328,-1.61396 52.48142,-1.89983 51.45523,-2.59665 51.48,-3.18 50.37771,-4.14082 50.15201,-5.06654 52.20765,0.13200 "
greek gyro,"52.9536,-1.15047 "
] prev,"53.38297,-1.4659 "
and fluffy,"53.79648,-1.54785 "
onion mayonnaise,"54.90465,-1.38222 "
with black,"53.79648,-1.54785 53.41058,-2.97794 55.86515,-4.25763 52.20765,0.13200 "
open princes,"53.7446,-0.33525 "
q can,"54.89228,-2.93206 "
perfection with,"54.58333,-5.93333 "
a lingering,"55.95206,-3.19648 "
per pizza,"55.95206,-3.19648 "
in oyster,"54.89228,-2.93206 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
allergen statements,"54.97328,-1.61396 53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 "
napoli,"54.97328,-1.61396 55.95206,-3.19648 52.63220,1.28925 "
g chip,"55.86515,-4.25763 "
pork fritter,"53.7446,-0.33525 "
make yor,"54.89228,-2.93206 "
henderson s,"53.38297,-1.4659 "
breast fillet,"53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 55.95206,-3.19648 55.86515,-4.25763 "
burgers meal,"54.77560,-1.58374 "
worked up,"53.79391,-1.75206 "
italian herbs,"55.45862,-4.62849 "
sachets tartar,"55.86515,-4.25763 "
coleslaw supper,"55.86515,-4.25763 "
artichokes garlic,"55.95206,-3.19648 "
vellas merlot,"52.9536,-1.15047 52.9536,-1.15047 "
rolls sit,"55.07216,-3.60218 "
with hints,"51.51279,-0.09184 53.79648,-1.54785 "
tasty they,"54.58333,-5.93333 "
house special,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 52.40656,-1.51217 54.77560,-1.58374 53.48095,-2.23743 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 "
devil pizza,"54.97328,-1.61396 "
shorts,"52.6386,-1.13169 "
prices may,"53.79391,-1.75206 "
only include,"51.45523,-2.59665 "
source of,"53.79391,-1.75206 53.79391,-1.75206 "
additional eggs,"53.00415,-2.18538 "
vegetarian medium,"52.20765,0.13200 "
sauceand whipped,"55.95206,-3.19648 "
egg fried,"52.6386,-1.13169 52.6386,-1.13169 53.48095,-2.23743 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 55.45862,-4.62849 52.20765,0.13200 "
satay chicken,"50.71936,-3.53271 "
vegetarian products,"54.89228,-2.93206 "
are peeled,"55.86515,-4.25763 "
staff childrens,"50.15201,-5.06654 "
herby yoghurt,"54.58333,-5.93333 "
pepperoni italian,"55.07216,-3.60218 "
flattened and,"54.89228,-2.93206 "
amazed as,"51.51279,-0.09184 "
vegetable carrots,"52.40656,-1.51217 "
caprese salad,"51.48,-3.18 55.95206,-3.19648 "
e fanta,"54.57309,-1.23258 54.89228,-2.93206 "
pop ltr,"54.97328,-1.61396 "
no bones,"55.95206,-3.19648 "
is like,"53.79391,-1.75206 "
waffles,"52.40656,-1.51217 "
lilt,"56.46913,-2.97489 56.46913,-2.97489 55.95206,-3.19648 "
mushroom salami,"52.9536,-1.15047 54.58333,-5.93333 "
homemade tomato,"55.95206,-3.19648 "
to hot,"52.6386,-1.13169 "
posh pop,"52.9536,-1.15047 52.9536,-1.15047 "
standards when,"54.58333,-5.93333 "
valid postcode,"54.90465,-1.38222 "
rollos flavours,"55.95206,-3.19648 "
lucozade original,"55.95206,-3.19648 55.95206,-3.19648 "
little omelette,"53.41058,-2.97794 "
pastie,"52.48142,-1.89983 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 "
free garlic,"53.00415,-2.18538 52.63220,1.28925 "
we ve,"53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 51.62125,-3.94490 50.15201,-5.06654 "
d diet,"54.89228,-2.93206 "
lamb donner,"52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.48142,-1.89983 57.14369,-2.09814 51.45523,-2.59665 56.46913,-2.97489 50.71936,-3.53271 55.45862,-4.62849 52.20765,0.13200 52.20765,0.13200 "
bites single,"55.95206,-3.19648 55.86515,-4.25763 "
kebab buttie,"54.90465,-1.38222 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 "
sausage beans,"52.40656,-1.51217 "
juicy and,"51.48,-3.18 54.58333,-5.93333 "
sweet as,"54.58333,-5.93333 "
saltys this,"53.79391,-1.75206 "
haddock regular,"51.51279,-0.09184 52.6386,-1.13169 54.77560,-1.58374 "
